"Log_NR","UHI_mean","UHI_max","UHI_min","AT_mean","AT_max","AT_min","AT_LCD_mean","AT_LCD_max","AT_LCD_min","NORD_CHTOPO","OST_CHTOPO","LV_03_N","LV_03_E","LU_7","Location"
"423",0.595223967087523,1.28904004857456,-0.185941116070293,21.38125,26.00625,15.8625,22.8542862631041,27.9520485236896,16.6331921873808,46.7316,7.61812,1175616,2613719,"dense urban","Schoren"
"424",0.0677900230465177,0.472214274814984,-0.350188591973755,21.38125,26.00625,15.8625,22.3268523190631,27.270193964421,16.0822699702449,46.7309,7.60847,1175537,2612982,"rural","Buchholz"
"425",0.0800494285380703,0.499457192085654,-0.557255903334095,21.38125,26.00625,15.8625,22.3391117245546,27.415117716996,16.0513664772005,46.71913,7.62173,1174231,2613998,"green urban","Gwatt"
"426",-1.43117498771443,0.414813331298799,-3.03400536608937,21.38125,26.00625,15.8625,20.8278873083021,26.139423749396,13.648927258971,46.76323,7.6639,1179141,2617208,"rural","Goldiwil"
"427",1.1864697511084,1.76747396429389,0.259213826581217,21.38125,26.00625,15.8625,23.4455320471249,28.811438226393,16.9877617875944,46.76287,7.61278,1179091,2613303,"dense urban","Uttigenstrasse"
"428",1.09692497715,1.95687259988301,0.112762979705501,21.38125,26.00625,15.8625,23.3559872731665,28.6219950853234,16.991656017141,46.7577,7.61767,1178518,2613678,"dense urban","Expo"
"429",0.737927250204802,1.1565221986979,0.00312372841484176,21.38125,26.00625,15.8625,22.9969895462214,28.1699862986699,16.8166938467994,46.7517,7.61156,1177850,2613213,"green urban","Schönau/Westquartier"
"430",0.0733812769104023,0.368769630095876,-0.245511701762418,21.38125,26.00625,15.8625,22.332443572927,27.2827862338191,16.2696658592101,46.74637,7.6099,1177257,2613087,"low green","Sportcluster"
"431",0.944902638407302,1.61412476793571,-0.478391335956712,21.38125,26.00625,15.8625,23.2039649344239,28.6220590619516,16.8014312485695,46.74939,7.63001,1177596,2614623,"green urban","Seefeld"
"432",0.144241840950899,0.639910925459677,-0.463182443859516,21.38125,26.00625,15.8625,22.4033041369674,27.4054655909056,16.1517263358002,46.78555,7.63076,1181616,2614671,"green urban","Flühli"
"433",0.664846891032088,1.34592361587956,-0.198068859515271,21.38125,26.00625,15.8625,22.9239091870486,28.2993859833168,16.5007744748353,46.77786,7.63956,1180763,2615345,"green urban","Zelgmatt"
"434",0.0670292996340143,0.62857037270161,-0.889976094199032,21.38125,26.00625,15.8625,22.3260915956506,27.250283325068,16.5070469659978,46.77766,7.63401,1180739,2614921,"green urban","Unterdorfstrasse"
"435",0.409124890277614,1.07701593931996,-0.549984820452174,21.38125,26.00625,15.8625,22.6681871862942,28.1817134927901,16.2613989662013,46.77383,7.62668,1180312,2614362,"green urban","Sägeweg"
"436",0.663280095819721,1.08484334070853,0.083826072582081,21.38125,26.00625,15.8625,22.9223423918363,27.8469182338954,16.7033884565499,46.77195,7.61591,1180102,2613540,"green urban","Burgergut"
"437",0.167568950260213,0.585266540143945,-0.386563477531091,21.38125,26.00625,15.8625,22.4266312462768,27.630858033875,16.3153952404568,46.76882,7.6265,1179755,2614350,"low green","Hodelmatte"
"438",0.701190757618144,1.1919235268686,0.00420854950280969,21.38125,26.00625,15.8625,22.9602530536347,28.0214214414689,16.6755002098115,46.76616,7.6223,1179459,2614030,"green urban","Schwäbis"
