 

stn    time           rre150z0
THU    202405250040        0.0
THU    202405250050        0.0
THU    202405250100        0.0
THU    202405250110        0.0
THU    202405250120        0.0
THU    202405250130        0.0
THU    202405250140        0.0
THU    202405250150        0.0
THU    202405250200        0.0
THU    202405250210        0.0
THU    202405250220        0.0
THU    202405250230        0.0
THU    202405250240        0.0
THU    202405250250        0.0
THU    202405250300        0.0
THU    202405250310        0.0
THU    202405250320        0.0
THU    202405250330        0.0
THU    202405250340        0.0
THU    202405250350        0.0
THU    202405250400        0.0
THU    202405250410        0.0
THU    202405250420        0.0
THU    202405250430        0.0
THU    202405250440        0.0
THU    202405250450        0.0
THU    202405250500        0.0
THU    202405250510        0.0
THU    202405250520        0.0
THU    202405250530        0.0
THU    202405250540        0.0
THU    202405250550        0.0
THU    202405250600        0.0
THU    202405250610        0.0
THU    202405250620        0.0
THU    202405250630        0.0
THU    202405250640        0.0
THU    202405250650        0.0
THU    202405250700        0.0
THU    202405250710        0.0
THU    202405250720        0.0
THU    202405250730        0.0
THU    202405250740        0.0
THU    202405250750        0.0
THU    202405250800        0.0
THU    202405250810        0.0
THU    202405250820        0.0
THU    202405250830        0.0
THU    202405250840        0.0
THU    202405250850        0.0
THU    202405250900        0.0
THU    202405250910        0.0
THU    202405250920        0.0
THU    202405250930        0.0
THU    202405250940        0.0
THU    202405250950        0.0
THU    202405251000        0.0
THU    202405251010        0.0
THU    202405251020        0.0
THU    202405251030        0.0
THU    202405251040        0.0
THU    202405251050        0.0
THU    202405251100        0.0
THU    202405251110        0.0
THU    202405251120        0.0
THU    202405251130        0.0
THU    202405251140        0.0
THU    202405251150        0.0
THU    202405251200        0.0
THU    202405251210        0.0
THU    202405251220        0.0
THU    202405251230        0.0
THU    202405251240        0.0
THU    202405251250        0.0
THU    202405251300        0.0
THU    202405251310        0.0
THU    202405251320        0.0
THU    202405251330        0.0
THU    202405251340        0.0
THU    202405251350        0.0
THU    202405251400        0.0
THU    202405251410        0.0
THU    202405251420        0.0
THU    202405251430        0.0
THU    202405251440        0.0
THU    202405251450        0.0
THU    202405251500        0.0
THU    202405251510        0.0
THU    202405251520        0.0
THU    202405251530        0.0
THU    202405251540        0.0
THU    202405251550        0.0
THU    202405251600        0.0
THU    202405251610        0.0
THU    202405251620        0.0
THU    202405251630        0.0
THU    202405251640        0.0
THU    202405251650        0.0
THU    202405251700        0.0
THU    202405251710        0.0
THU    202405251720        0.0
THU    202405251730        0.0
THU    202405251740        0.0
THU    202405251750        0.0
THU    202405251800        0.0
THU    202405251810        0.0
THU    202405251820        0.0
THU    202405251830        0.0
THU    202405251840        0.0
THU    202405251850        0.0
THU    202405251900        0.0
THU    202405251910        0.0
THU    202405251920        0.0
THU    202405251930        0.0
THU    202405251940        0.0
THU    202405251950        0.0
THU    202405252000        0.0
THU    202405252010        0.0
THU    202405252020        0.0
THU    202405252030        0.0
THU    202405252040        0.0
THU    202405252050        0.0
THU    202405252100        0.0
THU    202405252110        0.0
THU    202405252120        0.0
THU    202405252130        0.0
THU    202405252140        0.0
THU    202405252150        0.0
THU    202405252200        0.0
THU    202405252210        0.0
THU    202405252220        0.0
THU    202405252230        0.0
THU    202405252240        0.0
THU    202405252250        0.0
THU    202405252300        0.0
THU    202405252310        0.0
THU    202405252320        0.0
THU    202405252330        0.0
THU    202405252340        0.0
THU    202405252350        0.0
THU    202405260000        0.0
THU    202405260010        0.0
THU    202405260020        0.0
THU    202405260030        0.0
THU    202405260040        0.0
THU    202405260050        0.0
THU    202405260100        0.0
THU    202405260110        0.0
THU    202405260120        0.0
THU    202405260130        0.0
THU    202405260140        0.0
THU    202405260150        0.0
THU    202405260200        0.0
THU    202405260210        0.0
THU    202405260220        0.0
THU    202405260230        0.0
THU    202405260240        0.0
THU    202405260250        0.0
THU    202405260300        0.0
THU    202405260310        0.0
THU    202405260320        0.0
THU    202405260330        0.0
THU    202405260340        0.0
THU    202405260350        0.0
THU    202405260400        0.0
THU    202405260410        0.0
THU    202405260420        0.0
THU    202405260430        0.0
THU    202405260440        0.0
THU    202405260450        0.0
THU    202405260500        0.0
THU    202405260510        0.0
THU    202405260520        0.0
THU    202405260530        0.0
THU    202405260540        0.0
THU    202405260550        0.0
THU    202405260600        0.0
THU    202405260610        0.0
THU    202405260620        0.0
THU    202405260630        0.0
THU    202405260640        0.0
THU    202405260650        0.0
THU    202405260700        0.0
THU    202405260710        0.0
THU    202405260720        0.0
THU    202405260730        0.0
THU    202405260740        0.0
THU    202405260750        0.0
THU    202405260800        0.0
THU    202405260810        0.0
THU    202405260820        0.0
THU    202405260830        0.0
THU    202405260840        0.0
THU    202405260850        0.0
THU    202405260900        0.0
THU    202405260910        0.0
THU    202405260920        0.0
THU    202405260930        0.0
THU    202405260940        0.0
THU    202405260950        0.0
THU    202405261000        0.0
THU    202405261010        0.0
THU    202405261020        0.0
THU    202405261030        0.0
THU    202405261040        0.0
THU    202405261050        0.0
THU    202405261100        0.0
THU    202405261110        0.0
THU    202405261120        0.0
THU    202405261130        0.0
THU    202405261140        0.0
THU    202405261150        0.0
THU    202405261200        0.0
THU    202405261210        0.0
THU    202405261220        0.0
THU    202405261230        0.0
THU    202405261240        0.0
THU    202405261250        0.0
THU    202405261300        0.0
THU    202405261310        0.0
THU    202405261320        0.0
THU    202405261330        0.0
THU    202405261340        0.0
THU    202405261350        0.0
THU    202405261400        0.0
THU    202405261410        0.0
THU    202405261420        0.0
THU    202405261430        0.0
THU    202405261440        0.0
THU    202405261450        0.0
THU    202405261500        0.0
THU    202405261510        0.0
THU    202405261520        0.0
THU    202405261530        0.0
THU    202405261540        0.0
THU    202405261550        0.0
THU    202405261600        0.0
THU    202405261610        0.0
THU    202405261620        0.0
THU    202405261630        0.0
THU    202405261640        0.0
THU    202405261650        0.0
THU    202405261700        0.0
THU    202405261710        0.0
THU    202405261720        0.0
THU    202405261730        0.0
THU    202405261740        0.0
THU    202405261750        0.0
THU    202405261800        0.0
THU    202405261810        0.0
THU    202405261820        0.0
THU    202405261830        0.0
THU    202405261840        0.0
THU    202405261850        0.0
THU    202405261900        0.0
THU    202405261910        0.0
THU    202405261920        0.0
THU    202405261930        0.3
THU    202405261940        0.0
THU    202405261950        0.0
THU    202405262000        0.0
THU    202405262010        0.0
THU    202405262020        0.0
THU    202405262030        0.0
THU    202405262040        0.0
THU    202405262050        0.2
THU    202405262100        0.0
THU    202405262110        0.0
THU    202405262120        0.0
THU    202405262130        0.0
THU    202405262140        0.0
THU    202405262150        0.0
THU    202405262200        0.0
THU    202405262210        0.0
THU    202405262220        0.0
THU    202405262230        0.0
THU    202405262240        0.0
THU    202405262250        0.0
THU    202405262300        0.0
THU    202405262310        0.3
THU    202405262320        0.3
THU    202405262330        0.1
THU    202405262340        0.0
THU    202405262350        0.0
THU    202405270000        0.0
THU    202405270010        0.0
THU    202405270020        0.0
THU    202405270030        0.0
THU    202405270040        0.0
THU    202405270050        0.0
THU    202405270100        0.0
THU    202405270110        0.0
THU    202405270120        0.0
THU    202405270130        0.0
THU    202405270140        0.2
THU    202405270150        0.3
THU    202405270200        0.4
THU    202405270210        0.1
THU    202405270220        0.1
THU    202405270230        0.1
THU    202405270240        0.1
THU    202405270250        0.0
THU    202405270300        0.0
THU    202405270310        0.0
THU    202405270320        0.0
THU    202405270330        0.0
THU    202405270340        0.0
THU    202405270350        0.0
THU    202405270400        0.0
THU    202405270410        0.0
THU    202405270420        0.0
THU    202405270430        0.0
THU    202405270440        0.0
THU    202405270450        0.0
THU    202405270500        0.0
THU    202405270510        0.0
THU    202405270520        0.0
THU    202405270530        0.0
THU    202405270540        0.0
THU    202405270550        0.0
THU    202405270600        0.0
THU    202405270610        0.0
THU    202405270620        0.0
THU    202405270630        0.0
THU    202405270640        0.0
THU    202405270650        0.0
THU    202405270700        0.0
THU    202405270710        0.0
THU    202405270720        0.0
THU    202405270730        0.0
THU    202405270740        0.0
THU    202405270750        0.0
THU    202405270800        0.0
THU    202405270810        0.0
THU    202405270820        0.0
THU    202405270830        0.0
THU    202405270840        0.0
THU    202405270850        0.0
THU    202405270900        0.0
THU    202405270910        0.0
THU    202405270920        0.0
THU    202405270930        0.0
THU    202405270940        0.0
THU    202405270950        0.0
THU    202405271000        0.0
THU    202405271010        0.0
THU    202405271020        0.0
THU    202405271030        0.0
THU    202405271040        0.0
THU    202405271050        0.0
THU    202405271100        0.0
THU    202405271110        0.0
THU    202405271120        0.0
THU    202405271130        0.0
THU    202405271140        0.0
THU    202405271150        0.0
THU    202405271200        0.0
THU    202405271210        0.0
THU    202405271220        0.0
THU    202405271230        0.0
THU    202405271240        0.0
THU    202405271250        1.9
THU    202405271300        0.9
THU    202405271310        0.0
THU    202405271320        0.0
THU    202405271330        0.0
THU    202405271340        0.4
THU    202405271350        0.5
THU    202405271400        0.0
THU    202405271410        0.3
THU    202405271420        0.7
THU    202405271430        0.7
THU    202405271440        0.3
THU    202405271450        0.4
THU    202405271500        0.4
THU    202405271510        0.1
THU    202405271520        0.0
THU    202405271530        0.0
THU    202405271540        0.0
THU    202405271550        0.2
THU    202405271600        0.1
THU    202405271610        0.3
THU    202405271620        0.2
THU    202405271630        0.4
THU    202405271640        0.0
THU    202405271650        0.0
THU    202405271700        0.1
THU    202405271710        0.0
THU    202405271720        0.2
THU    202405271730        0.4
THU    202405271740        0.4
THU    202405271750        0.0
THU    202405271800        0.0
THU    202405271810        0.0
THU    202405271820        0.1
THU    202405271830        0.2
THU    202405271840        0.4
THU    202405271850        0.5
THU    202405271900        0.4
THU    202405271910        0.6
THU    202405271920        0.4
THU    202405271930        0.2
THU    202405271940        0.4
THU    202405271950        0.3
THU    202405272000        0.1
THU    202405272010        0.1
THU    202405272020        0.1
THU    202405272030        0.0
THU    202405272040        0.0
THU    202405272050        0.0
THU    202405272100        0.0
THU    202405272110        0.0
THU    202405272120        0.1
THU    202405272130        0.3
THU    202405272140        0.0
THU    202405272150        0.3
THU    202405272200        0.2
THU    202405272210        0.0
THU    202405272220        0.0
THU    202405272230        0.0
THU    202405272240        0.0
THU    202405272250        0.0
THU    202405272300        0.0
THU    202405272310        0.0
THU    202405272320        0.0
THU    202405272330        0.0
THU    202405272340        0.0
THU    202405272350        0.0
THU    202405280000        0.1
THU    202405280010        0.2
THU    202405280020        0.0
THU    202405280030        0.0
THU    202405280040        0.0
THU    202405280050        0.0
THU    202405280100        0.0
THU    202405280110        0.1
THU    202405280120        0.0
THU    202405280130        0.0
THU    202405280140        0.0
THU    202405280150        0.0
THU    202405280200        0.0
THU    202405280210        0.0
THU    202405280220        0.0
THU    202405280230        0.0
THU    202405280240        0.0
THU    202405280250        0.0
THU    202405280300        0.0
THU    202405280310        0.0
THU    202405280320        0.0
THU    202405280330        0.0
THU    202405280340        0.0
THU    202405280350        0.0
THU    202405280400        0.0
THU    202405280410        0.0
THU    202405280420        0.0
THU    202405280430        0.0
THU    202405280440        0.0
THU    202405280450        0.0
THU    202405280500        0.0
THU    202405280510        0.0
THU    202405280520        0.0
THU    202405280530        0.0
THU    202405280540        0.0
THU    202405280550        0.0
THU    202405280600        0.0
THU    202405280610        0.0
THU    202405280620        0.0
THU    202405280630        0.0
THU    202405280640        0.0
THU    202405280650        0.0
THU    202405280700        0.0
THU    202405280710        0.0
THU    202405280720        0.0
THU    202405280730        0.0
THU    202405280740        0.0
THU    202405280750        0.0
THU    202405280800        0.0
THU    202405280810        0.0
THU    202405280820        0.0
THU    202405280830        0.0
THU    202405280840        0.0
THU    202405280850        0.0
THU    202405280900        0.0
THU    202405280910        0.0
THU    202405280920        0.0
THU    202405280930        0.0
THU    202405280940        0.0
THU    202405280950        0.0
THU    202405281000        0.0
THU    202405281010        0.0
THU    202405281020        0.0
THU    202405281030        0.0
THU    202405281040        0.0
THU    202405281050        0.0
THU    202405281100        0.0
THU    202405281110        0.0
THU    202405281120        0.0
THU    202405281130        0.0
THU    202405281140        0.0
THU    202405281150        0.0
THU    202405281200        0.0
THU    202405281210        0.0
THU    202405281220        0.0
THU    202405281230        0.0
THU    202405281240        0.0
THU    202405281250        0.0
THU    202405281300        0.0
THU    202405281310        0.0
THU    202405281320        0.0
THU    202405281330        0.0
THU    202405281340        0.0
THU    202405281350        0.0
THU    202405281400        0.0
THU    202405281410        0.0
THU    202405281420        0.0
THU    202405281430        0.0
THU    202405281440        0.0
THU    202405281450        0.0
THU    202405281500        0.0
THU    202405281510        0.0
THU    202405281520        0.0
THU    202405281530        0.0
THU    202405281540        0.0
THU    202405281550        0.0
THU    202405281600        0.0
THU    202405281610        0.0
THU    202405281620        0.0
THU    202405281630        0.0
THU    202405281640        0.0
THU    202405281650        0.0
THU    202405281700        0.0
THU    202405281710        0.0
THU    202405281720        0.0
THU    202405281730        0.0
THU    202405281740        0.0
THU    202405281750        0.0
THU    202405281800        0.0
THU    202405281810        0.0
THU    202405281820        0.0
THU    202405281830        0.0
THU    202405281840        0.0
THU    202405281850        0.0
THU    202405281900        0.0
THU    202405281910        0.0
THU    202405281920        0.0
THU    202405281930        0.0
THU    202405281940        0.0
THU    202405281950        0.0
THU    202405282000        0.0
THU    202405282010        0.0
THU    202405282020        0.0
THU    202405282030        0.0
THU    202405282040        0.0
THU    202405282050        0.0
THU    202405282100        0.0
THU    202405282110        0.0
THU    202405282120        0.0
THU    202405282130        0.0
THU    202405282140        0.0
THU    202405282150        0.0
THU    202405282200        0.0
THU    202405282210        0.0
THU    202405282220        0.0
THU    202405282230        0.0
THU    202405282240        0.0
THU    202405282250        0.0
THU    202405282300        0.0
THU    202405282310        0.0
THU    202405282320        0.0
THU    202405282330        0.0
THU    202405282340        0.0
THU    202405282350        0.0
THU    202405290000        0.0
THU    202405290010        0.0
THU    202405290020        0.0
THU    202405290030        0.0
THU    202405290040        0.0
THU    202405290050        0.0
THU    202405290100        0.0
THU    202405290110        0.0
THU    202405290120        0.0
THU    202405290130        0.0
THU    202405290140        0.0
THU    202405290150        0.0
THU    202405290200        0.0
THU    202405290210        0.0
THU    202405290220        0.0
THU    202405290230        0.0
THU    202405290240        0.0
THU    202405290250        0.0
THU    202405290300        0.0
THU    202405290310        0.0
THU    202405290320        0.0
THU    202405290330        0.0
THU    202405290340        0.0
THU    202405290350        0.0
THU    202405290400        0.0
THU    202405290410        0.0
THU    202405290420        0.0
THU    202405290430        0.0
THU    202405290440        0.0
THU    202405290450        0.0
THU    202405290500        0.0
THU    202405290510        0.0
THU    202405290520        0.0
THU    202405290530        0.0
THU    202405290540        0.0
THU    202405290550        0.0
THU    202405290600        0.0
THU    202405290610        0.0
THU    202405290620        0.0
THU    202405290630        0.0
THU    202405290640        0.0
THU    202405290650        0.0
THU    202405290700        0.0
THU    202405290710        0.0
THU    202405290720        0.0
THU    202405290730        0.0
THU    202405290740        0.0
THU    202405290750        0.0
THU    202405290800        0.0
THU    202405290810        0.0
THU    202405290820        0.0
THU    202405290830        0.0
THU    202405290840        0.0
THU    202405290850        0.0
THU    202405290900        0.0
THU    202405290910        0.0
THU    202405290920        0.0
THU    202405290930        0.0
THU    202405290940        0.0
THU    202405290950        0.0
THU    202405291000        0.0
THU    202405291010        0.0
THU    202405291020        0.0
THU    202405291030        0.0
THU    202405291040        0.0
THU    202405291050        0.0
THU    202405291100        0.0
THU    202405291110        0.0
THU    202405291120        0.0
THU    202405291130        0.0
THU    202405291140        0.0
THU    202405291150        0.0
THU    202405291200        0.0
THU    202405291210        0.0
THU    202405291220        0.0
THU    202405291230        0.0
THU    202405291240        0.0
THU    202405291250        0.0
THU    202405291300        0.0
THU    202405291310        0.0
THU    202405291320        0.0
THU    202405291330        0.0
THU    202405291340        0.0
THU    202405291350        0.0
THU    202405291400        0.0
THU    202405291410        0.0
THU    202405291420        0.0
THU    202405291430        0.0
THU    202405291440        0.0
THU    202405291450        0.0
THU    202405291500        0.0
THU    202405291510        0.0
THU    202405291520        0.0
THU    202405291530        0.0
THU    202405291540        0.0
THU    202405291550        0.0
THU    202405291600        0.0
THU    202405291610        0.0
THU    202405291620        0.0
THU    202405291630        0.0
THU    202405291640        0.0
THU    202405291650        0.0
THU    202405291700        0.0
THU    202405291710        0.0
THU    202405291720        0.0
THU    202405291730        0.0
THU    202405291740        0.0
THU    202405291750        0.0
THU    202405291800        0.0
THU    202405291810        0.0
THU    202405291820        0.0
THU    202405291830        0.0
THU    202405291840        0.0
THU    202405291850        0.0
THU    202405291900        0.0
THU    202405291910        0.0
THU    202405291920        0.0
THU    202405291930        0.0
THU    202405291940        0.0
THU    202405291950        0.0
THU    202405292000        0.0
THU    202405292010        0.0
THU    202405292020        0.0
THU    202405292030        0.0
THU    202405292040        0.0
THU    202405292050        0.0
THU    202405292100        0.0
THU    202405292110        0.0
THU    202405292120        0.0
THU    202405292130        0.0
THU    202405292140        0.0
THU    202405292150        0.0
THU    202405292200        0.0
THU    202405292210        0.0
THU    202405292220        0.0
THU    202405292230        0.0
THU    202405292240        0.0
THU    202405292250        0.0
THU    202405292300        0.0
THU    202405292310        0.1
THU    202405292320        0.2
THU    202405292330        0.3
THU    202405292340        0.0
THU    202405292350        0.1
THU    202405300000        0.1
THU    202405300010        0.0
THU    202405300020        0.0
THU    202405300030        0.0
THU    202405300040        0.2
THU    202405300050        0.0
THU    202405300100        0.0
THU    202405300110        0.4
THU    202405300120        0.4
THU    202405300130        0.4
THU    202405300140        0.2
THU    202405300150        0.4
THU    202405300200        0.2
THU    202405300210        0.2
THU    202405300220        0.2
THU    202405300230        0.1
THU    202405300240        0.0
THU    202405300250        0.1
THU    202405300300        0.3
THU    202405300310        0.1
THU    202405300320        0.3
THU    202405300330        0.7
THU    202405300340        0.6
THU    202405300350        0.5
THU    202405300400        0.0
THU    202405300410        0.0
THU    202405300420        0.0
THU    202405300430        0.0
THU    202405300440        0.0
THU    202405300450        0.0
THU    202405300500        0.0
THU    202405300510        0.0
THU    202405300520        0.0
THU    202405300530        0.0
THU    202405300540        0.0
THU    202405300550        0.0
THU    202405300600        0.0
THU    202405300610        0.0
THU    202405300620        0.0
THU    202405300630        0.0
THU    202405300640        0.0
THU    202405300650        0.0
THU    202405300700        0.0
THU    202405300710        0.0
THU    202405300720        0.2
THU    202405300730        0.1
THU    202405300740        0.0
THU    202405300750        0.0
THU    202405300800        0.2
THU    202405300810        0.0
THU    202405300820        0.0
THU    202405300830        0.0
THU    202405300840        0.0
THU    202405300850        0.0
THU    202405300900        0.0
THU    202405300910        0.0
THU    202405300920        0.0
THU    202405300930        0.0
THU    202405300940        0.0
THU    202405300950        0.0
THU    202405301000        0.0
THU    202405301010        0.0
THU    202405301020        0.0
THU    202405301030        0.0
THU    202405301040        0.0
THU    202405301050        0.0
THU    202405301100        0.0
THU    202405301110        0.0
THU    202405301120        0.0
THU    202405301130        0.0
THU    202405301140        0.0
THU    202405301150        0.0
THU    202405301200        0.0
THU    202405301210        0.0
THU    202405301220        0.0
THU    202405301230        0.0
THU    202405301240        0.0
THU    202405301250        0.0
THU    202405301300        0.0
THU    202405301310        0.2
THU    202405301320        0.1
THU    202405301330        0.0
THU    202405301340        0.0
THU    202405301350        0.0
THU    202405301400        0.0
THU    202405301410        0.2
THU    202405301420        0.1
THU    202405301430        0.0
THU    202405301440        0.0
THU    202405301450        0.0
THU    202405301500        0.0
THU    202405301510        0.0
THU    202405301520        0.0
THU    202405301530        0.0
THU    202405301540        0.0
THU    202405301550        0.0
THU    202405301600        0.0
THU    202405301610        0.0
THU    202405301620        0.0
THU    202405301630        0.0
THU    202405301640        0.0
THU    202405301650        0.0
THU    202405301700        0.0
THU    202405301710        0.0
THU    202405301720        0.0
THU    202405301730        0.0
THU    202405301740        0.0
THU    202405301750        0.1
THU    202405301800        0.0
THU    202405301810        0.0
THU    202405301820        0.0
THU    202405301830        0.1
THU    202405301840        0.1
THU    202405301850        0.0
THU    202405301900        0.0
THU    202405301910        0.1
THU    202405301920        0.0
THU    202405301930        0.0
THU    202405301940        0.1
THU    202405301950        0.2
THU    202405302000        0.5
THU    202405302010        0.4
THU    202405302020        0.1
THU    202405302030        0.0
THU    202405302040        0.0
THU    202405302050        0.0
THU    202405302100        0.0
THU    202405302110        0.0
THU    202405302120        0.0
THU    202405302130        0.0
THU    202405302140        0.0
THU    202405302150        0.0
THU    202405302200        0.0
THU    202405302210        0.0
THU    202405302220        0.0
THU    202405302230        0.0
THU    202405302240        0.0
THU    202405302250        0.0
THU    202405302300        0.7
THU    202405302310        0.5
THU    202405302320        0.0
THU    202405302330        0.0
THU    202405302340        0.0
THU    202405302350        0.0
THU    202405310000        0.2
THU    202405310010        0.9
THU    202405310020        0.0
THU    202405310030        0.0
THU    202405310040        0.7
THU    202405310050        0.2
THU    202405310100        0.1
THU    202405310110        0.0
THU    202405310120        0.0
THU    202405310130        0.0
THU    202405310140        0.5
THU    202405310150        0.5
THU    202405310200        0.3
THU    202405310210        0.1
THU    202405310220        0.0
THU    202405310230        0.0
THU    202405310240        0.0
THU    202405310250        0.0
THU    202405310300        0.0
THU    202405310310        0.0
THU    202405310320        0.1
THU    202405310330        0.0
THU    202405310340        0.0
THU    202405310350        0.0
THU    202405310400        0.0
THU    202405310410        0.0
THU    202405310420        0.0
THU    202405310430        0.0
THU    202405310440        0.0
THU    202405310450        0.0
THU    202405310500        0.0
THU    202405310510        0.0
THU    202405310520        0.0
THU    202405310530        0.0
THU    202405310540        0.0
THU    202405310550        0.0
THU    202405310600        0.0
THU    202405310610        0.0
THU    202405310620        0.0
THU    202405310630        0.3
THU    202405310640        0.1
THU    202405310650        0.1
THU    202405310700        0.1
THU    202405310710        0.4
THU    202405310720        0.3
THU    202405310730        0.2
THU    202405310740        0.2
THU    202405310750        0.1
THU    202405310800        0.1
THU    202405310810        0.1
THU    202405310820        0.2
THU    202405310830        0.2
THU    202405310840        0.2
THU    202405310850        0.4
THU    202405310900        0.2
THU    202405310910        0.1
THU    202405310920        0.1
THU    202405310930        0.1
THU    202405310940        0.1
THU    202405310950        0.1
THU    202405311000        0.1
THU    202405311010        0.1
THU    202405311020        0.2
THU    202405311030        0.1
THU    202405311040        0.1
THU    202405311050        0.1
THU    202405311100        0.1
THU    202405311110        0.2
THU    202405311120        0.1
THU    202405311130        0.2
THU    202405311140        0.3
THU    202405311150        0.1
THU    202405311200        0.3
THU    202405311210        0.3
THU    202405311220        0.4
THU    202405311230        0.3
THU    202405311240        0.2
THU    202405311250        0.4
THU    202405311300        0.4
THU    202405311310        0.2
THU    202405311320        0.3
THU    202405311330        0.4
THU    202405311340        0.3
THU    202405311350        0.3
THU    202405311400        0.2
THU    202405311410        0.1
THU    202405311420        0.1
THU    202405311430        0.0
THU    202405311440        0.0
THU    202405311450        0.0
THU    202405311500        0.0
THU    202405311510        0.0
THU    202405311520        0.0
THU    202405311530        0.0
THU    202405311540        0.0
THU    202405311550        0.0
THU    202405311600        0.0
THU    202405311610        0.0
THU    202405311620        0.0
THU    202405311630        0.0
THU    202405311640        0.0
THU    202405311650        0.0
THU    202405311700        0.0
THU    202405311710        0.0
THU    202405311720        0.0
THU    202405311730        0.0
THU    202405311740        0.0
THU    202405311750        0.0
THU    202405311800        0.1
THU    202405311810        0.0
THU    202405311820        0.0
THU    202405311830        0.0
THU    202405311840        0.0
THU    202405311850        0.0
THU    202405311900        0.0
THU    202405311910        0.1
THU    202405311920        0.0
THU    202405311930        0.0
THU    202405311940        0.0
THU    202405311950        0.0
THU    202405312000        0.0
THU    202405312010        0.3
THU    202405312020        0.8
THU    202405312030        0.0
THU    202405312040        0.4
THU    202405312050        0.0
THU    202405312100        0.0
THU    202405312110        0.0
THU    202405312120        0.0
THU    202405312130        0.0
THU    202405312140        0.0
THU    202405312150        0.1
THU    202405312200        0.2
THU    202405312210        0.1
THU    202405312220        0.0
THU    202405312230        0.0
THU    202405312240        0.0
THU    202405312250        0.0
THU    202405312300        0.0
THU    202405312310        0.0
THU    202405312320        0.0
THU    202405312330        0.0
THU    202405312340        0.0
THU    202405312350        0.0
THU    202406010000        0.0
THU    202406010010        0.0
THU    202406010020        0.0
THU    202406010030        0.0
THU    202406010040        0.0
THU    202406010050        0.0
THU    202406010100        0.0
THU    202406010110        0.0
THU    202406010120        0.0
THU    202406010130        0.0
THU    202406010140        0.0
THU    202406010150        0.0
THU    202406010200        0.0
THU    202406010210        0.0
THU    202406010220        0.0
