hour,Log_NR,T_mean,H_mean,UHI_mean,HI_mean,T_mean_95,T_mean_5,UHI_mean_95,UHI_mean_5
8,Log_429,15.723326013425728,76.54710324608048,0.6615488128370389,15.36623188405797,15.723326013425728,15.723326013425728,0.6615488128370389,0.6615488128370389
8,Log_430,14.958357106447158,82.52544151648141,-0.10342009414153104,14.679644927536232,14.958357106447158,14.958357106447158,-0.10342009414153104,-0.10342009414153104
8,Log_431,16.045883837378632,75.22654270922828,0.9841066367899439,15.686652173913043,16.045883837378632,16.045883837378632,0.9841066367899439,0.9841066367899439
8,Log_432,15.06506130485445,76.88942295465527,0.166601714674786,14.656829545454546,15.06506130485445,15.06506130485445,0.166601714674786,0.166601714674786
8,Log_433,15.154338441235627,76.95112731552894,0.09256124064693803,14.750788043478261,15.154338441235627,15.154338441235627,0.09256124064693803,0.09256124064693803
8,Log_434,15.317009358866763,76.72943646386543,0.2552321582780744,14.915786231884057,15.317009358866763,15.317009358866763,0.2552321582780744,0.2552321582780744
8,Log_435,14.92937726604768,87.73031012579847,-0.13239993454100768,14.787891304347825,14.92937726604768,14.92937726604768,-0.13239993454100768,-0.13239993454100768
8,Log_436,15.556240345627904,75.87279303956399,0.49446314503921424,15.16159420289855,15.556240345627904,15.556240345627904,0.49446314503921424,0.49446314503921424
8,Log_437,15.467830692306245,76.21034395825663,0.40605349171755717,15.073460144927537,15.467830692306245,15.467830692306245,0.40605349171755717,0.40605349171755717
8,Log_438,15.615408930729568,76.77951273133175,0.5536317301408804,15.249965579710144,15.615408930729568,15.615408930729568,0.5536317301408804,0.5536317301408804
9,Log_401,16.854953321767436,75.04174752289683,0,16.558061594202897,16.854953321767436,16.854953321767436,0,0
9,Log_402,16.861490789853413,76.49103463355681,0.006537468085976738,16.60808695652174,16.861490789853413,16.861490789853413,0.006537468085976738,0.006537468085976738
9,Log_403,17.25523159478298,79.02585556488052,-1.3188913864125582,17.09973504273504,17.25523159478298,17.25523159478298,-1.3188913864125582,-1.3188913864125582
9,Log_404,16.421011394448154,71.7764400005156,0.11319145926764361,15.993047945205479,16.421011394448154,16.421011394448154,0.11319145926764361,0.11319145926764361
9,Log_405,16.331125750926322,78.29745749311962,-0.5238275708411148,16.071503623188406,16.331125750926322,16.331125750926322,-0.5238275708411148,-0.5238275708411148
9,Log_406,17.01304259367989,72.03181112150494,0.1580892719124533,16.650840579710145,17.01304259367989,17.01304259367989,0.1580892719124533,0.1580892719124533
9,Log_407,16.608341197811104,73.27116746997677,-0.24661212395633228,16.240403985507246,16.608341197811104,16.608341197811104,-0.24661212395633228,-0.24661212395633228
9,Log_408,16.652133139388955,74.51002174963483,-0.20282018237848315,16.321014492753623,16.652133139388955,16.652133139388955,-0.20282018237848315,-0.20282018237848315
9,Log_409,16.366763030707123,83.62567919233334,-0.4881902910603139,16.244652173913043,16.366763030707123,16.366763030707123,-0.4881902910603139,-0.4881902910603139
9,Log_410,15.354109514442444,78.9856131196628,-1.5008438073249937,15.007554347826087,15.354109514442444,15.354109514442444,-1.5008438073249937,-1.5008438073249937
9,Log_411,16.281439251954094,74.8205013804992,-0.5735140698133422,15.918804347826088,16.281439251954094,16.281439251954094,-0.5735140698133422,-0.5735140698133422
9,Log_412,17.047736067020278,71.10978748771262,0.19278274525284111,16.664971014492753,17.047736067020278,17.047736067020278,0.19278274525284111,0.19278274525284111
9,Log_413,16.54796128963061,73.81674246419935,-0.3069920321368268,16.185590579710144,16.54796128963061,16.54796128963061,-0.3069920321368268,-0.3069920321368268
9,Log_414,16.84893250425981,73.74788474573273,-0.006020817507626677,16.515072463768117,16.84893250425981,16.84893250425981,-0.006020817507626677,-0.006020817507626677
9,Log_416,17.222497962699432,74.13985432609857,0.3675446409319948,16.936286231884058,17.222497962699432,17.222497962699432,0.3675446409319948,0.3675446409319948
9,Log_417,14.238479322869344,77.6604393673517,-1.02370049776779,13.745666666666667,14.238479322869344,14.238479322869344,-1.02370049776779,-1.02370049776779
9,Log_418,17.573544615500293,74.1078608288745,0.7185912937328547,17.321485507246376,17.573544615500293,17.573544615500293,0.7185912937328547,0.7185912937328547
9,Log_420,16.882727644150762,72.9918859045338,0.027774322383326704,16.535307971014493,16.882727644150762,16.882727644150762,0.027774322383326704,0.027774322383326704
9,Log_421,17.224234643950627,74.3584363593743,0.3692813221831902,16.94947463768116,17.224234643950627,17.224234643950627,0.3692813221831902,0.3692813221831902
9,Log_422,16.678372506449147,75.09033831628857,-0.1765808153182886,16.36266304347826,16.678372506449147,16.678372506449147,-0.1765808153182886,-0.1765808153182886
9,Log_423,16.52309917369079,74.6661834643066,-0.3318541480766444,16.18338768115942,16.52309917369079,16.52309917369079,-0.3318541480766444,-0.3318541480766444
9,Log_424,16.51344874074369,77.79562917480757,-0.34150458102374753,16.25902536231884,16.51344874074369,16.51344874074369,-0.34150458102374753,-0.34150458102374753
9,Log_425,16.884174072268056,75.53709144798167,0.029220750500617686,16.600416666666668,16.884174072268056,16.884174072268056,0.029220750500617686,0.029220750500617686
9,Log_426,16.30567151859334,69.42633416926236,-0.5492818031740976,15.804675724637681,16.30567151859334,16.30567151859334,-0.5492818031740976,-0.5492818031740976
9,Log_427,17.605713370330932,69.9438257906219,0.750760048563496,17.249264492753625,17.605713370330932,17.605713370330932,0.750760048563496,0.750760048563496
9,Log_428,17.441510399908005,70.62472647097523,0.5865570781405668,17.088184782608696,17.441510399908005,17.441510399908005,0.5865570781405668,0.5865570781405668
9,Log_429,17.106270932779584,73.11792487253742,0.25131761101214856,16.781503623188406,17.106270932779584,17.106270932779584,0.25131761101214856,0.25131761101214856
9,Log_430,16.58212141486346,78.10915049447894,-0.24887611434876214,16.34062271062271,16.58212141486346,16.58212141486346,-0.24887611434876214,-0.24887611434876214
9,Log_431,17.545587917397828,71.22163687840218,0.6906345956303916,17.21884239130435,17.545587917397828,17.545587917397828,0.6906345956303916,0.6906345956303916
9,Log_432,16.659589871400353,72.79868193134006,-0.12107666528205159,16.28202962962963,16.659589871400353,16.659589871400353,-0.12107666528205159,-0.12107666528205159
9,Log_433,16.92950338794515,72.47751174004819,0.07455006617771474,16.57011413043478,16.92950338794515,16.92950338794515,0.07455006617771474,0.07455006617771474
9,Log_434,16.313983884593142,74.54926742873317,-0.5409694371742939,15.947463768115941,16.313983884593142,16.313983884593142,-0.5409694371742939,-0.5409694371742939
9,Log_435,16.326512177362908,83.9495426025257,-0.5284411444045277,16.206947463768117,16.326512177362908,16.326512177362908,-0.5284411444045277,-0.5284411444045277
9,Log_436,16.61540741035601,73.36853772129729,-0.23954591141142603,16.248192028985507,16.61540741035601,16.61540741035601,-0.23954591141142603,-0.23954591141142603
9,Log_437,17.00914255907066,72.37454167647999,0.15418923730322256,16.65606884057971,17.00914255907066,17.00914255907066,0.15418923730322256,0.15418923730322256
9,Log_438,16.80893078485553,73.6729752494242,-0.046022536911905235,16.46926086956522,16.80893078485553,16.80893078485553,-0.046022536911905235,-0.046022536911905235
10,Log_401,18.75843676020005,69.35663817210187,0,18.511302536231884,18.75843676020005,18.75843676020005,0,0
